날짜,종가,오픈,고가,저가,거래량,변동 %
2021년 12월 21일,"2,692.8870","2,628.9685","2,699.1248","2,623.9719",-,2.63%
2021년 12월 20일,"2,623.8701","2,656.9309","2,657.1812","2,582.4907",-,-1.78%
2021년 12월 17일,"2,671.3420","2,695.9421","2,700.7712","2,655.0657",-,-1.06%
2021년 12월 16일,"2,699.9509","2,659.5249","2,709.7898","2,659.3682",-,1.82%
2021년 12월 15일,"2,651.5879","2,660.5237","2,662.3281","2,632.4998",-,-0.48%
2021년 12월 14일,"2,664.2539","2,678.7666","2,689.3745","2,643.8381",-,-0.55%
2021년 12월 13일,"2,678.8879","2,692.9209","2,719.3269","2,675.5645",-,-0.43%
2021년 12월 10일,"2,690.5549","2,674.8586","2,703.3948","2,660.7720",-,0.53%
2021년 12월 09일,"2,676.2800","2,704.6184","2,719.8328","2,668.8916",-,-1.01%
2021년 12월 08일,"2,703.4700","2,687.7336","2,712.8525","2,672.8564",-,0.52%
2021년 12월 07일,"2,689.4299","2,640.0383","2,705.7922","2,640.0383",-,1.97%
2021년 12월 06일,"2,637.5300","2,603.5415","2,649.7776","2,596.7146",-,1.74%
2021년 12월 03일,"2,592.3210","2,597.0227","2,650.0801","2,585.1587",-,0.18%
2021년 12월 02일,"2,587.5649","2,573.2122","2,607.8960","2,512.3191",-,0.56%
2021년 12월 01일,"2,573.2351","2,585.5637","2,649.1719","2,570.3762",-,-0.22%
2021년 11월 30일,"2,578.9380","2,685.6912","2,699.9690","2,549.1372",-,-3.69%
2021년 11월 29일,"2,677.8220","2,694.2119","2,747.7925","2,659.5991",-,0.47%
2021년 11월 26일,"2,665.2280","2,860.0586","2,860.0586","2,642.9355",-,-7.07%
2021년 11월 24일,"2,868.0100","2,863.5840","2,882.7197","2,858.2292",-,0.09%
2021년 11월 23일,"2,865.3311","2,820.3188","2,870.0508","2,797.1306",-,1.60%
2021년 11월 22일,"2,820.3149","2,795.9976","2,825.3218","2,781.1631",-,0.74%
2021년 11월 19일,"2,799.4919","2,837.6033","2,866.6746","2,780.7737",-,-1.37%
2021년 11월 18일,"2,838.4761","2,824.6187","2,846.0076","2,805.4800",-,0.48%
2021년 11월 17일,"2,824.8779","2,863.0271","2,863.0271","2,817.6233",-,-1.39%
2021년 11월 16일,"2,864.7759","2,862.0227","2,883.6699","2,851.8718",-,0.07%
2021년 11월 15일,"2,862.7200","2,865.1475","2,866.4456","2,830.6509",-,0.06%
2021년 11월 12일,"2,861.1289","2,873.6333","2,875.3154","2,836.4883",-,-0.50%
2021년 11월 11일,"2,875.6450","2,857.0791","2,884.1812","2,840.7935",-,0.65%
2021년 11월 10일,"2,857.0439","2,894.9175","2,905.3853","2,847.3840",-,-1.18%
2021년 11월 09일,"2,891.0381","2,868.2385","2,893.0435","2,858.1997",-,0.79%
2021년 11월 08일,"2,868.2981","2,855.2607","2,881.8403","2,855.2607",-,0.47%
2021년 11월 05일,"2,854.8401","2,826.8271","2,864.4324","2,814.2107",-,1.23%
2021년 11월 04일,"2,820.2300","2,849.9192","2,912.2122","2,812.6799",-,-1.22%
2021년 11월 03일,"2,855.1521","2,915.2991","2,915.2991","2,842.6687",-,-2.06%
2021년 11월 02일,"2,915.2949","2,912.4690","2,924.5183","2,896.2041",-,0.10%
2021년 11월 01일,"2,912.4651","2,891.8528","2,922.8501","2,876.0371",-,0.71%
2021년 10월 29일,"2,891.9509","2,897.5198","2,906.1406","2,859.4685",-,-0.17%
2021년 10월 28일,"2,896.8020","2,900.7229","2,902.8318","2,851.3569",-,-0.14%
2021년 10월 27일,"2,900.7581","2,940.4175","2,940.4175","2,888.3074",-,-1.35%
2021년 10월 26일,"2,940.4131","2,931.5696","2,944.1145","2,912.6587",-,0.26%
2021년 10월 25일,"2,932.7739","2,901.0193","2,949.1587","2,901.0193",-,1.10%
2021년 10월 22일,"2,901.0061","2,880.2063","2,912.8308","2,866.8723",-,0.72%
2021년 10월 21일,"2,880.2019","2,929.1194","2,940.4468","2,853.6296",-,-1.67%
2021년 10월 20일,"2,929.1150","2,900.0620","2,929.9612","2,869.5122",-,1.00%
2021년 10월 19일,"2,900.1431","2,892.8704","2,916.7285","2,873.9958",-,0.25%
2021년 10월 18일,"2,892.8660","2,914.0315","2,933.5500","2,816.4019",-,-0.56%
2021년 10월 15일,"2,909.1799","2,882.6335","2,918.2507","2,881.9551",-,0.99%
2021년 10월 14일,"2,880.6150","2,847.5850","2,890.4424","2,847.5850",-,1.16%
2021년 10월 13일,"2,847.5811","2,847.3167","2,853.4585","2,824.2939",-,0.01%
2021년 10월 12일,"2,847.2339","2,853.7124","2,868.7930","2,833.7097",-,-0.23%
2021년 10월 11일,"2,853.8469","2,830.5356","2,884.8838","2,830.5356",-,0.82%
2021년 10월 08일,"2,830.6770","2,817.6243","2,852.8289","2,817.6243",-,0.59%
2021년 10월 07일,"2,814.0000","2,789.6331","2,820.7715","2,742.8386",-,0.87%
2021년 10월 06일,"2,789.6299","2,839.2583","2,859.7534","2,782.5271",-,-1.75%
2021년 10월 05일,"2,839.2549","2,799.4561","2,848.1714","2,795.8423",-,1.42%
2021년 10월 04일,"2,799.4529","2,754.6025","2,823.0129","2,745.9153",-,1.65%
2021년 10월 01일,"2,754.0959","2,733.4263","2,756.9094","2,720.6541",-,0.75%
2021년 09월 30일,"2,733.4890","2,718.1348","2,746.3677","2,691.2615",-,0.58%
2021년 09월 29일,"2,717.8479","2,732.9998","2,736.1162","2,699.1096",-,-0.55%
2021년 09월 28일,"2,732.9971","2,738.2212","2,769.8486","2,718.4995",-,-0.19%
2021년 09월 27일,"2,738.2839","2,694.1868","2,742.2102","2,694.1868",-,1.63%
2021년 09월 24일,"2,694.3491","2,675.7671","2,697.8689","2,665.3362",-,0.68%
2021년 09월 23일,"2,676.1631","2,642.9839","2,677.9919","2,634.6987",-,1.24%
2021년 09월 22일,"2,643.3049","2,593.5828","2,644.3650","2,593.5828",-,1.93%
2021년 09월 21일,"2,593.2739","2,595.6001","2,621.7041","2,569.0010",-,-0.09%
2021년 09월 20일,"2,595.4851","2,639.1245","2,639.2183","2,589.1025",-,-1.73%
2021년 09월 17일,"2,641.0481","2,659.1299","2,661.7495","2,631.0564",-,-0.69%
2021년 09월 16일,"2,659.2971","2,671.2913","2,676.8936","2,635.2666",-,-0.45%
2021년 09월 15일,"2,671.2361","2,616.8628","2,685.1902","2,616.7478",-,2.08%
2021년 09월 14일,"2,616.8601","2,612.9070","2,630.2844","2,608.3801",-,0.15%
2021년 09월 13일,"2,612.9041","2,602.3667","2,621.2629","2,601.6584",-,0.42%
2021년 09월 10일,"2,601.8889","2,569.4973","2,606.2607","2,557.8660",-,1.26%
2021년 09월 09일,"2,569.4939","2,586.4834","2,598.3997","2,557.8875",-,-0.66%
2021년 09월 08일,"2,586.5940","2,566.7717","2,601.7766","2,566.7717",-,0.77%
2021년 09월 07일,"2,566.8730","2,599.4192","2,604.0132","2,559.9089",-,-1.27%
2021년 09월 03일,"2,599.9871","2,603.7563","2,620.3867","2,594.6685",-,-0.14%
2021년 09월 02일,"2,603.7529","2,571.7239","2,615.7456","2,558.5083",-,1.25%
2021년 09월 01일,"2,571.6970","2,577.8958","2,589.9897","2,545.5703",-,-0.24%
2021년 08월 31일,"2,577.9529","2,589.3491","2,597.3613","2,565.2214",-,-0.44%
2021년 08월 30일,"2,589.3459","2,601.4324","2,607.1182","2,572.9265",-,0.11%
2021년 08월 27일,"2,586.4009","2,550.3896","2,587.3669","2,550.2710",-,1.44%
2021년 08월 26일,"2,549.6780","2,563.0620","2,566.5403","2,542.3977",-,-0.52%
2021년 08월 25일,"2,563.0581","2,542.0615","2,565.3020","2,528.1609",-,0.81%
2021년 08월 24일,"2,542.4231","2,496.2820","2,544.8003","2,491.0574",-,1.85%
2021년 08월 23일,"2,496.2000","2,417.9539","2,500.2903","2,417.6687",-,3.28%
2021년 08월 20일,"2,416.8960","2,448.2490","2,458.9839","2,414.7678",-,-1.19%
2021년 08월 19일,"2,446.0750","2,499.7100","2,499.7100","2,428.5002",-,-2.13%
2021년 08월 18일,"2,499.3201","2,519.5459","2,534.1846","2,491.3879",-,-0.80%
2021년 08월 17일,"2,519.5410","2,544.3882","2,552.1418","2,514.9263",-,-0.98%
2021년 08월 16일,"2,544.4290","2,565.2344","2,565.2344","2,517.6458",-,-0.80%
2021년 08월 13일,"2,565.0540","2,570.7524","2,582.7925","2,552.1511",-,-0.21%
2021년 08월 12일,"2,570.5400","2,566.2158","2,583.4883","2,546.1028",-,0.19%
2021년 08월 11일,"2,565.5969","2,545.7954","2,567.1509","2,518.8411",-,0.77%
2021년 08월 10일,"2,545.9341","2,502.1270","2,555.7275","2,502.1270",-,1.77%
2021년 08월 09일,"2,501.6750","2,543.0381","2,543.0381","2,482.2964",-,-1.83%
2021년 08월 06일,"2,548.2981","2,565.7371","2,584.9685","2,540.3362",-,-0.66%
2021년 08월 05일,"2,565.1550","2,544.8093","2,573.3787","2,533.4580",-,0.79%
2021년 08월 04일,"2,544.9641","2,584.2192","2,595.1538","2,541.1936",-,-1.56%
2021년 08월 03일,"2,585.1699","2,602.8408","2,608.8552","2,556.7490",-,-0.62%
2021년 08월 02일,"2,601.2791","2,637.6548","2,639.2898","2,587.9531",-,-1.42%
2021년 07월 30일,"2,638.6890","2,649.1936","2,649.1936","2,626.9690",-,-0.41%
2021년 07월 29일,"2,649.4541","2,612.0344","2,649.9624","2,609.5149",-,1.45%
2021년 07월 28일,"2,611.6140","2,599.1570","2,616.5469","2,597.1567",-,0.50%
2021년 07월 27일,"2,598.6621","2,612.8142","2,622.3677","2,589.6475",-,-0.45%
2021년 07월 26일,"2,610.3870","2,596.5159","2,614.8853","2,566.0471",-,0.53%
2021년 07월 23일,"2,596.5049","2,592.6155","2,599.9043","2,586.7844",-,0.15%
2021년 07월 22일,"2,592.6121","2,561.6858","2,594.8486","2,547.8860",-,1.19%
2021년 07월 21일,"2,562.1641","2,499.6714","2,564.5911","2,485.2349",-,2.50%
2021년 07월 20일,"2,499.6819","2,472.8484","2,503.9714","2,458.0295",-,1.21%
2021년 07월 19일,"2,469.8340","2,573.0793","2,574.0674","2,459.2622",-,-4.10%
2021년 07월 16일,"2,575.4690","2,571.4231","2,587.5601","2,554.4014",-,0.16%
2021년 07월 15일,"2,571.3940","2,591.3665","2,591.3665","2,561.2197",-,-0.77%
2021년 07월 14일,"2,591.3440","2,614.2065","2,627.0935","2,575.0251",-,-0.88%
2021년 07월 13일,"2,614.2290","2,587.0989","2,618.6526","2,577.4639",-,1.05%
2021년 07월 12일,"2,587.0510","2,583.9653","2,590.4065","2,555.1340",-,0.12%
2021년 07월 09일,"2,583.9790","2,549.3733","2,587.4346","2,543.6599",-,1.42%
2021년 07월 08일,"2,547.7410","2,539.5957","2,551.4624","2,511.7832",-,0.34%
2021년 07월 07일,"2,538.9910","2,565.8665","2,600.5859","2,516.3843",-,-0.94%
2021년 07월 06일,"2,563.1909","2,635.6995","2,663.4087","2,556.2527",-,-2.33%
2021년 07월 02일,"2,624.3660","2,620.0669","2,632.6155","2,605.8506",-,0.17%
2021년 07월 01일,"2,619.8521","2,597.9036","2,656.6438","2,595.7625",-,0.85%
2021년 06월 30일,"2,597.7930","2,568.9736","2,608.3899","2,558.9983",-,1.12%
2021년 06월 29일,"2,568.9700","2,563.0295","2,589.9280","2,542.4082",-,0.22%
2021년 06월 28일,"2,563.3181","2,568.9792","2,578.0972","2,558.7312",-,-0.21%
2021년 06월 25일,"2,568.6460","2,562.1443","2,573.4114","2,541.4668",-,0.25%
2021년 06월 24일,"2,562.1931","2,560.7932","2,563.0129","2,535.4448",-,0.05%
2021년 06월 23일,"2,560.7900","2,546.2522","2,582.5493","2,545.6672",-,0.57%
2021년 06월 22일,"2,546.2490","2,547.4290","2,560.3301","2,536.3828",-,-0.03%
2021년 06월 21일,"2,547.1021","2,522.7112","2,548.6084","2,497.7217",-,1.06%
2021년 06월 18일,"2,520.4819","2,498.6482","2,527.9055","2,485.9255",-,0.88%
2021년 06월 17일,"2,498.5430","2,565.6619","2,565.6619","2,483.0210",-,-2.73%
2021년 06월 16일,"2,568.7019","2,567.5574","2,587.1980","2,562.2480",-,0.06%
2021년 06월 15일,"2,567.2451","2,566.6685","2,573.5198","2,553.4248",-,0.03%
2021년 06월 14일,"2,566.4919","2,578.4629","2,580.9705","2,561.7358",-,-0.47%
2021년 06월 11일,"2,578.6001","2,576.2822","2,586.5327","2,566.4214",-,0.08%
2021년 06월 10일,"2,576.5210","2,567.1863","2,583.1345","2,545.1611",-,0.33%
2021년 06월 09일,"2,567.9231","2,566.3799","2,578.9219","2,555.1135",-,0.06%
2021년 06월 08일,"2,566.4060","2,546.3169","2,569.7646","2,536.9150",-,0.79%
2021년 06월 07일,"2,546.3149","2,560.7014","2,576.8601","2,544.7869",-,-0.55%
2021년 06월 04일,"2,560.4880","2,528.3433","2,563.2205","2,521.0342",-,1.27%
2021년 06월 03일,"2,528.3291","2,548.5803","2,565.3882","2,517.1821",-,-0.79%
2021년 06월 02일,"2,548.4431","2,533.0554","2,551.3003","2,532.1743",-,0.60%
2021년 06월 01일,"2,533.3450","2,496.6621","2,562.2234","2,496.6621",-,1.71%
2021년 05월 28일,"2,490.8621","2,500.3528","2,510.9790","2,488.5066",-,-0.36%
2021년 05월 27일,"2,499.9170","2,465.2813","2,500.3118","2,454.3696",-,1.40%
2021년 05월 26일,"2,465.2849","2,458.7556","2,472.0271","2,440.4900",-,0.27%
2021년 05월 25일,"2,458.6521","2,467.2390","2,476.3306","2,453.7229",-,-0.34%
2021년 05월 24일,"2,466.9780","2,429.4038","2,468.5232","2,421.5635",-,1.55%
2021년 05월 21일,"2,429.3191","2,410.8843","2,438.5164","2,395.7883",-,0.79%
2021년 05월 20일,"2,410.2671","2,434.3291","2,450.1309","2,405.5310",-,-0.99%
2021년 05월 19일,"2,434.3279","2,489.8782","2,489.9604","2,405.7842",-,-2.31%
2021년 05월 18일,"2,491.7959","2,499.0002","2,522.9700","2,468.5039",-,-0.29%
2021년 05월 17일,"2,498.9851","2,470.6536","2,501.5598","2,466.7180",-,1.15%
2021년 05월 14일,"2,470.5491","2,453.8931","2,484.4692","2,443.1003",-,0.68%
2021년 05월 13일,"2,453.8921","2,527.2422","2,527.2422","2,443.5181",-,-2.90%
2021년 05월 12일,"2,527.2671","2,517.6667","2,545.7837","2,516.5857",-,0.40%
2021년 05월 11일,"2,517.1450","2,500.2280","2,522.0437","2,482.2107",-,0.66%
2021년 05월 10일,"2,500.6411","2,515.6941","2,532.5464","2,484.4258",-,-0.44%
2021년 05월 07일,"2,511.6079","2,494.0803","2,515.4631","2,487.1306",-,0.78%
2021년 05월 06일,"2,492.0640","2,489.7344","2,507.9185","2,479.9958",-,-0.07%
2021년 05월 05일,"2,493.7251","2,480.9692","2,504.4326","2,480.9692",-,0.52%
2021년 05월 04일,"2,480.8359","2,448.2012","2,486.4866","2,448.2012",-,1.35%
2021년 05월 03일,"2,447.7100","2,430.2524","2,457.1877","2,425.1775",-,0.75%
2021년 04월 30일,"2,429.5950","2,442.4497","2,443.0564","2,410.1345",-,-0.55%
2021년 04월 29일,"2,443.0391","2,424.4280","2,458.9890","2,420.8726",-,0.74%
2021년 04월 28일,"2,425.0859","2,410.6604","2,446.2207","2,393.4458",-,0.59%
2021년 04월 27일,"2,410.8899","2,391.7417","2,419.2036","2,391.7417",-,0.83%
2021년 04월 26일,"2,390.9729","2,372.3999","2,396.3135","2,359.2292",-,0.75%
2021년 04월 23일,"2,373.1311","2,359.0864","2,376.5247","2,349.9934",-,0.78%
2021년 04월 22일,"2,354.6831","2,337.0552","2,359.2700","2,327.9707",-,0.63%
2021년 04월 21일,"2,339.9150","2,350.1846","2,355.8242","2,321.7073",-,-0.44%
2021년 04월 20일,"2,350.1831","2,357.6277","2,379.7656","2,331.9248",-,-0.26%
2021년 04월 19일,"2,356.2170","2,344.4893","2,362.9705","2,338.7354",-,0.38%
2021년 04월 16일,"2,347.2991","2,353.9902","2,363.6082","2,345.2625",-,-0.29%
2021년 04월 15일,"2,354.1621","2,341.0840","2,355.5322","2,334.1055",-,0.54%
2021년 04월 14일,"2,341.5020","2,275.8525","2,346.4131","2,275.7539",-,2.92%
2021년 04월 13일,"2,275.1179","2,259.8020","2,283.9893","2,257.2039",-,0.69%
2021년 04월 12일,"2,259.4250","2,264.5964","2,285.8652","2,247.7625",-,-0.17%
2021년 04월 09일,"2,263.2859","2,270.2495","2,276.3582","2,258.3860",-,-0.31%
2021년 04월 08일,"2,270.4150","2,256.5198","2,275.1987","2,248.3079",-,0.59%
2021년 04월 07일,"2,257.0249","2,249.5696","2,262.4502","2,229.4309",-,0.29%
2021년 04월 06일,"2,250.4109","2,233.3623","2,281.6145","2,233.3396",-,0.91%
2021년 04월 05일,"2,230.0371","2,276.6140","2,278.2810","2,213.7246",-,-2.04%
2021년 04월 01일,"2,276.5769","2,244.4287","2,282.6384","2,238.7476",-,1.41%
2021년 03월 31일,"2,244.8320","2,252.1318","2,276.1125","2,240.2517",-,-0.33%
2021년 03월 30일,"2,252.2781","2,279.2283","2,288.6882","2,245.4048",-,-1.18%
2021년 03월 29일,"2,279.2271","2,274.4812","2,288.0774","2,246.2883",-,0.12%
2021년 03월 26일,"2,276.5259","2,221.2207","2,282.8652","2,221.1755",-,2.53%
2021년 03월 25일,"2,220.2529","2,276.5039","2,276.5039","2,200.9939",-,-2.52%
2021년 03월 24일,"2,277.5339","2,215.8938","2,279.6953","2,204.9670",-,2.78%
2021년 03월 23일,"2,215.8931","2,284.3381","2,284.3381","2,209.1035",-,-2.99%
2021년 03월 22일,"2,284.2900","2,277.9089","2,292.5134","2,259.5515",-,0.11%
2021년 03월 19일,"2,281.7361","2,249.9348","2,288.1411","2,230.3809",-,1.24%
2021년 03월 18일,"2,253.7971","2,346.4136","2,351.6914","2,245.0007",-,-3.95%
2021년 03월 17일,"2,346.5891","2,355.7717","2,364.6760","2,329.7019",-,-0.32%
2021년 03월 16일,"2,354.1499","2,362.6655","2,364.0645","2,333.2637",-,-0.35%
2021년 03월 15일,"2,362.4309","2,363.1494","2,380.0886","2,339.8203",-,-0.06%
2021년 03월 12일,"2,363.9150","2,369.6392","2,373.9353","2,355.7229",-,-0.24%
2021년 03월 11일,"2,369.6570","2,333.7275","2,371.1277","2,333.7244",-,1.61%
2021년 03월 10일,"2,332.1841","2,330.0430","2,342.2373","2,308.1082",-,0.08%
2021년 03월 09일,"2,330.2791","2,343.6975","2,361.4734","2,322.5667",-,-0.61%
2021년 03월 08일,"2,344.4651","2,369.8560","2,408.9534","2,336.7314",-,-0.80%
2021년 03월 05일,"2,363.4709","2,317.8311","2,369.7688","2,307.7205",-,2.08%
2021년 03월 04일,"2,315.2490","2,276.4944","2,339.8406","2,253.5388",-,1.42%
2021년 03월 03일,"2,282.8291","2,267.6816","2,294.5679","2,264.2815",-,0.56%
2021년 03월 02일,"2,270.0991","2,270.0386","2,293.1616","2,243.7161",-,-0.14%
2021년 03월 01일,"2,273.2729","2,309.1448","2,327.1599","2,260.9565",-,-0.91%
2021년 02월 26일,"2,294.2510","2,349.0886","2,349.2444","2,292.0305",-,-2.39%
2021년 02월 25일,"2,350.4451","2,356.9744","2,371.8169","2,335.9275",-,-0.13%
2021년 02월 24일,"2,353.4829","2,310.6499","2,355.8660","2,300.9551",-,1.69%
2021년 02월 23일,"2,314.3191","2,312.4570","2,343.3828","2,290.3120",-,0.05%
2021년 02월 22일,"2,313.0669","2,262.9121","2,313.3804","2,262.9121",-,2.30%
2021년 02월 19일,"2,261.0530","2,266.9509","2,286.9402","2,238.3691",-,-0.57%
2021년 02월 18일,"2,273.9890","2,280.9780","2,300.2627","2,261.2900",-,-0.08%
2021년 02월 17일,"2,275.7810","2,260.5212","2,284.3000","2,250.1028",-,0.61%
2021년 02월 16일,"2,261.9341","2,237.0461","2,266.1768","2,237.0461",-,1.36%
2021년 02월 12일,"2,231.5139","2,204.1584","2,237.8684","2,189.1536",-,1.14%
2021년 02월 11일,"2,206.4680","2,210.5857","2,218.9741","2,196.4045",-,-0.19%
2021년 02월 10일,"2,210.5730","2,211.6433","2,217.6475","2,200.7727",-,-0.05%
2021년 02월 09일,"2,211.6860","2,203.3096","2,220.2778","2,192.4204",-,0.40%
2021년 02월 08일,"2,202.8010","2,174.2205","2,206.1118","2,174.2205",-,1.57%
2021년 02월 05일,"2,168.8279","2,156.7463","2,181.8928","2,156.6362",-,0.74%
2021년 02월 04일,"2,152.9490","2,146.1956","2,155.4995","2,131.7693",-,0.37%
2021년 02월 03일,"2,145.1160","2,126.0728","2,151.6946","2,121.8032",-,1.05%
2021년 02월 02일,"2,122.8860","2,104.7063","2,133.5642","2,103.4038",-,0.85%
2021년 02월 01일,"2,104.9890","2,077.8865","2,107.5627","2,075.4233",-,1.46%
2021년 01월 29일,"2,074.6980","2,071.5122","2,100.2273","2,065.7747",-,0.10%
2021년 01월 28일,"2,072.5330","2,081.0369","2,107.3396","2,065.8345",-,-0.64%
2021년 01월 27일,"2,085.8330","2,088.3716","2,100.2810","2,066.2642",-,-0.12%
2021년 01월 26일,"2,088.3621","2,077.0786","2,093.9297","2,066.3652",-,0.54%
2021년 01월 25일,"2,077.0740","2,057.4424","2,078.3191","2,053.0840",-,0.96%
2021년 01월 22일,"2,057.3979","2,085.0947","2,085.7510","2,041.5320",-,-1.37%
2021년 01월 21일,"2,086.0530","2,087.0930","2,091.8933","2,078.9221",-,-0.07%
2021년 01월 20일,"2,087.4700","2,082.8684","2,093.0149","2,076.8550",-,0.31%
2021년 01월 19일,"2,081.0691","2,077.7461","2,090.3545","2,070.9712",-,0.14%
2021년 01월 15일,"2,078.2251","2,104.9539","2,108.7092","2,067.7742",-,-1.19%
2021년 01월 14일,"2,103.2461","2,086.9573","2,105.4983","2,072.8662",-,0.76%
2021년 01월 13일,"2,087.3201","2,092.2129","2,113.1072","2,081.6775",-,-0.17%
2021년 01월 12일,"2,090.9370","2,054.5647","2,092.7681","2,053.6201",-,1.76%
2021년 01월 11일,"2,054.8220","2,063.9324","2,064.4436","2,038.1266",-,-0.42%
2021년 01월 08일,"2,063.3979","2,045.2896","2,065.3738","2,042.5033",-,0.95%
2021년 01월 07일,"2,044.0790","2,039.9587","2,056.2634","2,031.8324",-,0.15%
2021년 01월 06일,"2,040.9410","2,030.6995","2,054.1692","2,027.7380",-,0.49%
2021년 01월 05일,"2,030.9380","1,968.1547","2,036.6375","1,967.2054",-,3.08%
2021년 01월 04일,"1,970.1930","1,978.9222","2,022.9038","1,962.7363",-,-0.34%
2020년 12월 31일,"1,976.9550","1,969.8350","1,978.1934","1,957.7661",-,0.40%
2020년 12월 30일,"1,969.0790","1,954.7863","1,972.3826","1,948.6028",-,0.78%
2020년 12월 29일,"1,953.8870","1,940.6105","1,957.8300","1,938.6605",-,0.71%
2020년 12월 28일,"1,940.1130","1,954.6281","1,964.6180","1,938.6444",-,-0.70%
2020년 12월 24일,"1,953.8010","1,952.0490","1,962.8146","1,943.9143",-,0.03%
2020년 12월 23일,"1,953.1680","1,923.2761","1,960.7634","1,906.0198",-,1.47%
2020년 12월 22일,"1,924.8990","1,940.2244","1,944.3685","1,911.0533",-,-0.87%
2020년 12월 21일,"1,941.7531","1,964.2271","1,964.2271","1,901.0079",-,-1.43%
2020년 12월 18일,"1,969.9360","1,952.8925","1,972.9189","1,950.9077",-,0.87%
2020년 12월 17일,"1,953.0040","1,932.8809","1,956.0463","1,932.8639",-,1.10%
2020년 12월 16일,"1,931.8420","1,922.6377","1,933.6038","1,917.3840",-,0.44%
2020년 12월 15일,"1,923.2920","1,908.1552","1,924.3676","1,900.6770",-,0.78%
2020년 12월 14일,"1,908.3420","1,900.7738","1,920.5807","1,886.6298",-,0.39%
2020년 12월 11일,"1,900.8910","1,904.9020","1,915.2087","1,890.9548",-,-0.20%
2020년 12월 10일,"1,904.6949","1,870.5388","1,925.4600","1,870.5388",-,1.83%
2020년 12월 09일,"1,870.3790","1,863.3954","1,881.5909","1,859.5092",-,0.37%
2020년 12월 08일,"1,863.4030","1,868.4478","1,871.0380","1,855.4478",-,-0.27%
2020년 12월 07일,"1,868.4000","1,877.2083","1,883.6844","1,852.8210",-,-0.61%
2020년 12월 04일,"1,879.8831","1,871.3831","1,893.6227","1,871.0675",-,0.48%
2020년 12월 03일,"1,870.8409","1,865.3336","1,874.3428","1,856.4084",-,0.11%
2020년 12월 02일,"1,868.8571","1,851.7399","1,880.7426","1,842.0295",-,0.71%
2020년 12월 01일,"1,855.7340","1,866.2725","1,879.2894","1,848.4048",-,-0.53%
2020년 11월 30일,"1,865.5670","1,875.3563","1,882.9545","1,855.9380",-,-0.64%
2020년 11월 27일,"1,877.4910","1,868.6038","1,881.1119","1,858.0444",-,0.13%
2020년 11월 25일,"1,875.1169","1,865.5668","1,884.2472","1,864.5768",-,0.48%
2020년 11월 24일,"1,866.0710","1,826.9219","1,867.8962","1,824.6895",-,2.18%
2020년 11월 23일,"1,826.3199","1,810.1851","1,833.9808","1,809.7582",-,0.97%
2020년 11월 20일,"1,808.7841","1,788.7355","1,810.0400","1,788.7355",-,0.99%
2020년 11월 19일,"1,790.9709","1,800.5146","1,802.9781","1,784.4487",-,-0.67%
2020년 11월 18일,"1,803.0129","1,788.4795","1,814.6198","1,783.5826",-,0.74%
2020년 11월 17일,"1,789.8190","1,785.3735","1,794.6183","1,771.6753",-,0.25%
2020년 11월 16일,"1,785.3690","1,766.4919","1,800.1689","1,764.4020",-,1.24%
2020년 11월 13일,"1,763.4310","1,778.6783","1,780.4296","1,761.1582",-,-1.05%
2020년 11월 12일,"1,782.0780","1,792.7552","1,803.9576","1,777.9554",-,-0.55%
2020년 11월 11일,"1,791.9460","1,792.8184","1,827.4305","1,789.4296",-,0.01%
2020년 11월 10일,"1,791.8420","1,758.7957","1,792.6202","1,746.1909",-,1.93%
2020년 11월 09일,"1,757.9960","1,710.5107","1,782.9967","1,710.5107",-,3.13%
2020년 11월 06일,"1,704.6541","1,730.9659","1,731.6315","1,703.2228",-,-1.70%
2020년 11월 05일,"1,734.1260","1,733.4999","1,753.7570","1,719.5989",-,0.03%
2020년 11월 04일,"1,733.5830","1,710.9266","1,735.6602","1,685.1444",-,1.81%
2020년 11월 03일,"1,702.6920","1,685.9967","1,718.3817","1,682.5664",-,1.01%
2020년 11월 02일,"1,685.6980","1,633.1421","1,689.0936","1,627.6233",-,1.24%
2020년 10월 30일,"1,665.0820","1,666.3292","1,678.0999","1,650.3392",-,-0.11%
2020년 10월 29일,"1,666.9580","1,695.7103","1,701.6385","1,637.0370",-,-1.56%
2020년 10월 28일,"1,693.3101","1,745.1851","1,745.1851","1,687.1490",-,-2.99%
2020년 10월 27일,"1,745.5850","1,727.5914","1,751.5699","1,725.0450",-,1.17%
2020년 10월 26일,"1,725.4420","1,743.2762","1,743.3247","1,717.6135",-,-1.57%
2020년 10월 23일,"1,752.9399","1,766.4734","1,771.9685","1,747.1676",-,-0.75%
2020년 10월 22일,"1,766.2040","1,758.4418","1,777.6613","1,750.5742",-,0.38%
2020년 10월 21일,"1,759.4650","1,782.2368","1,784.5961","1,755.7166",-,-1.28%
2020년 10월 20일,"1,782.3280","1,768.9150","1,785.4669","1,758.5991",-,0.73%
2020년 10월 19일,"1,769.3800","1,772.7728","1,780.1237","1,766.0175",-,-0.13%
2020년 10월 16일,"1,771.6550","1,773.5219","1,778.4052","1,760.0184",-,-0.17%
2020년 10월 15일,"1,774.6420","1,769.4371","1,775.4330","1,734.0490",-,0.28%
2020년 10월 14일,"1,769.6820","1,751.2062","1,770.7354","1,741.3911",-,1.06%
2020년 10월 13일,"1,751.1370","1,741.3965","1,759.9725","1,738.6675",-,0.57%
