"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","HUR","TOT","PC_LF","M","2020-09",16.6,
"GRC","HUR","TOT","PC_LF","M","2020-10",16.4,
"GRC","HUR","TOT","PC_LF","M","2020-11",16.2,
"GRC","HUR","TOT","PC_LF","M","2020-12",15.6,"B"
"GRC","HUR","TOT","PC_LF","M","2021-01",16.3,
"GRC","HUR","TOT","PC_LF","M","2021-02",16.1,
"GRC","HUR","TOT","PC_LF","M","2021-03",16.8,
"GRC","HUR","TOT","PC_LF","M","2021-04",17.5,
"GRC","HUR","TOT","PC_LF","M","2021-05",15.8,
"GRC","HUR","TOT","PC_LF","M","2021-06",15,
"GRC","HUR","TOT","PC_LF","M","2021-07",14,
"GRC","HUR","TOT","PC_LF","M","2021-08",13.8,
"GRC","HUR","TOT","PC_LF","M","2021-09",13,
"GRC","HUR","TOT","PC_LF","M","2021-10",13.1,
"GRC","HUR","TOT","PC_LF","M","2021-11",13.4,
"GRC","HUR","TOT","PC_LF","M","2021-12",12.8,
"GRC","HUR","TOT","PC_LF","M","2022-01",13,
"GRC","HUR","TOT","PC_LF","M","2022-02",12.8,
"GRC","HUR","TOT","PC_LF","M","2022-03",12.9,
"HUN","HUR","TOT","PC_LF","M","1996-01",10.3,
"HUN","HUR","TOT","PC_LF","M","1996-02",10.1,
"HUN","HUR","TOT","PC_LF","M","1996-03",10,
"HUN","HUR","TOT","PC_LF","M","1996-04",10,
"HUN","HUR","TOT","PC_LF","M","1996-05",10,
"HUN","HUR","TOT","PC_LF","M","1996-06",10,
"HUN","HUR","TOT","PC_LF","M","1996-07",9.9,
"HUN","HUR","TOT","PC_LF","M","1996-08",9.8,
"HUN","HUR","TOT","PC_LF","M","1996-09",9.7,
"HUN","HUR","TOT","PC_LF","M","1996-10",9.5,
"HUN","HUR","TOT","PC_LF","M","1996-11",9.4,
"HUN","HUR","TOT","PC_LF","M","1996-12",9.4,
"HUN","HUR","TOT","PC_LF","M","1997-01",9.1,
"HUN","HUR","TOT","PC_LF","M","1997-02",9.2,
"HUN","HUR","TOT","PC_LF","M","1997-03",9.1,
"HUN","HUR","TOT","PC_LF","M","1997-04",9.1,
"HUN","HUR","TOT","PC_LF","M","1997-05",9,
"HUN","HUR","TOT","PC_LF","M","1997-06",9,
"HUN","HUR","TOT","PC_LF","M","1997-07",9,
"HUN","HUR","TOT","PC_LF","M","1997-08",9,
"HUN","HUR","TOT","PC_LF","M","1997-09",9,
"HUN","HUR","TOT","PC_LF","M","1997-10",9,
"HUN","HUR","TOT","PC_LF","M","1997-11",9.1,
"HUN","HUR","TOT","PC_LF","M","1997-12",9.1,
"HUN","HUR","TOT","PC_LF","M","1998-01",9.1,
"HUN","HUR","TOT","PC_LF","M","1998-02",9.1,
"HUN","HUR","TOT","PC_LF","M","1998-03",9.1,
"HUN","HUR","TOT","PC_LF","M","1998-04",9,
"HUN","HUR","TOT","PC_LF","M","1998-05",8.9,
"HUN","HUR","TOT","PC_LF","M","1998-06",8.8,
"HUN","HUR","TOT","PC_LF","M","1998-07",8.7,
"HUN","HUR","TOT","PC_LF","M","1998-08",8.6,
"HUN","HUR","TOT","PC_LF","M","1998-09",8.4,
"HUN","HUR","TOT","PC_LF","M","1998-10",8.3,
"HUN","HUR","TOT","PC_LF","M","1998-11",8.1,
"HUN","HUR","TOT","PC_LF","M","1998-12",7.8,
"HUN","HUR","TOT","PC_LF","M","1999-01",7.2,
"HUN","HUR","TOT","PC_LF","M","1999-02",7.2,
"HUN","HUR","TOT","PC_LF","M","1999-03",7.1,
"HUN","HUR","TOT","PC_LF","M","1999-04",7,
"HUN","HUR","TOT","PC_LF","M","1999-05",6.9,
"HUN","HUR","TOT","PC_LF","M","1999-06",6.9,
"HUN","HUR","TOT","PC_LF","M","1999-07",6.8,
"HUN","HUR","TOT","PC_LF","M","1999-08",6.7,
"HUN","HUR","TOT","PC_LF","M","1999-09",6.7,
"HUN","HUR","TOT","PC_LF","M","1999-10",6.7,
"HUN","HUR","TOT","PC_LF","M","1999-11",6.7,
"HUN","HUR","TOT","PC_LF","M","1999-12",6.6,
"HUN","HUR","TOT","PC_LF","M","2000-01",6.6,
"HUN","HUR","TOT","PC_LF","M","2000-02",6.6,
"HUN","HUR","TOT","PC_LF","M","2000-03",6.5,
"HUN","HUR","TOT","PC_LF","M","2000-04",6.5,
"HUN","HUR","TOT","PC_LF","M","2000-05",6.4,
"HUN","HUR","TOT","PC_LF","M","2000-06",6.3,
"HUN","HUR","TOT","PC_LF","M","2000-07",6.2,
"HUN","HUR","TOT","PC_LF","M","2000-08",6.1,
"HUN","HUR","TOT","PC_LF","M","2000-09",6,
"HUN","HUR","TOT","PC_LF","M","2000-10",6,
"HUN","HUR","TOT","PC_LF","M","2000-11",5.9,
"HUN","HUR","TOT","PC_LF","M","2000-12",5.8,
"HUN","HUR","TOT","PC_LF","M","2001-01",5.7,
"HUN","HUR","TOT","PC_LF","M","2001-02",5.7,
"HUN","HUR","TOT","PC_LF","M","2001-03",5.6,
"HUN","HUR","TOT","PC_LF","M","2001-04",5.6,
"HUN","HUR","TOT","PC_LF","M","2001-05",5.6,
"HUN","HUR","TOT","PC_LF","M","2001-06",5.6,
"HUN","HUR","TOT","PC_LF","M","2001-07",5.6,
"HUN","HUR","TOT","PC_LF","M","2001-08",5.5,
"HUN","HUR","TOT","PC_LF","M","2001-09",5.5,
"HUN","HUR","TOT","PC_LF","M","2001-10",5.5,
"HUN","HUR","TOT","PC_LF","M","2001-11",5.5,
"HUN","HUR","TOT","PC_LF","M","2001-12",5.5,
"HUN","HUR","TOT","PC_LF","M","2002-01",5.5,
"HUN","HUR","TOT","PC_LF","M","2002-02",5.5,
"HUN","HUR","TOT","PC_LF","M","2002-03",5.5,
"HUN","HUR","TOT","PC_LF","M","2002-04",5.5,
"HUN","HUR","TOT","PC_LF","M","2002-05",5.5,
"HUN","HUR","TOT","PC_LF","M","2002-06",5.6,
"HUN","HUR","TOT","PC_LF","M","2002-07",5.6,
"HUN","HUR","TOT","PC_LF","M","2002-08",5.6,
"HUN","HUR","TOT","PC_LF","M","2002-09",5.7,
"HUN","HUR","TOT","PC_LF","M","2002-10",5.7,
"HUN","HUR","TOT","PC_LF","M","2002-11",5.7,
"HUN","HUR","TOT","PC_LF","M","2002-12",5.7,
"HUN","HUR","TOT","PC_LF","M","2003-01",5.7,
"HUN","HUR","TOT","PC_LF","M","2003-02",5.7,
"HUN","HUR","TOT","PC_LF","M","2003-03",5.7,
"HUN","HUR","TOT","PC_LF","M","2003-04",5.8,
"HUN","HUR","TOT","PC_LF","M","2003-05",5.8,
"HUN","HUR","TOT","PC_LF","M","2003-06",5.8,
"HUN","HUR","TOT","PC_LF","M","2003-07",5.7,
"HUN","HUR","TOT","PC_LF","M","2003-08",5.7,
"HUN","HUR","TOT","PC_LF","M","2003-09",5.7,
"HUN","HUR","TOT","PC_LF","M","2003-10",5.7,
"HUN","HUR","TOT","PC_LF","M","2003-11",5.7,
"HUN","HUR","TOT","PC_LF","M","2003-12",5.7,
"HUN","HUR","TOT","PC_LF","M","2004-01",5.7,
"HUN","HUR","TOT","PC_LF","M","2004-02",5.8,
"HUN","HUR","TOT","PC_LF","M","2004-03",5.8,
"HUN","HUR","TOT","PC_LF","M","2004-04",5.8,
"HUN","HUR","TOT","PC_LF","M","2004-05",5.9,
"HUN","HUR","TOT","PC_LF","M","2004-06",6,
"HUN","HUR","TOT","PC_LF","M","2004-07",6.1,
"HUN","HUR","TOT","PC_LF","M","2004-08",6.2,
"HUN","HUR","TOT","PC_LF","M","2004-09",6.2,
"HUN","HUR","TOT","PC_LF","M","2004-10",6.4,
"HUN","HUR","TOT","PC_LF","M","2004-11",6.4,
"HUN","HUR","TOT","PC_LF","M","2004-12",6.5,
"HUN","HUR","TOT","PC_LF","M","2005-01",6.6,
"HUN","HUR","TOT","PC_LF","M","2005-02",6.8,
"HUN","HUR","TOT","PC_LF","M","2005-03",6.9,
"HUN","HUR","TOT","PC_LF","M","2005-04",7.1,
"HUN","HUR","TOT","PC_LF","M","2005-05",7.2,
"HUN","HUR","TOT","PC_LF","M","2005-06",7.2,
"HUN","HUR","TOT","PC_LF","M","2005-07",7.3,
"HUN","HUR","TOT","PC_LF","M","2005-08",7.4,
"HUN","HUR","TOT","PC_LF","M","2005-09",7.4,
"HUN","HUR","TOT","PC_LF","M","2005-10",7.4,
"HUN","HUR","TOT","PC_LF","M","2005-11",7.4,
"HUN","HUR","TOT","PC_LF","M","2005-12",7.4,
"HUN","HUR","TOT","PC_LF","M","2006-01",7.5,
"HUN","HUR","TOT","PC_LF","M","2006-02",7.3,
"HUN","HUR","TOT","PC_LF","M","2006-03",7.3,
"HUN","HUR","TOT","PC_LF","M","2006-04",7.2,
"HUN","HUR","TOT","PC_LF","M","2006-05",7.3,
"HUN","HUR","TOT","PC_LF","M","2006-06",7.5,
"HUN","HUR","TOT","PC_LF","M","2006-07",7.5,
"HUN","HUR","TOT","PC_LF","M","2006-08",7.6,
"HUN","HUR","TOT","PC_LF","M","2006-09",7.6,
"HUN","HUR","TOT","PC_LF","M","2006-10",7.7,
"HUN","HUR","TOT","PC_LF","M","2006-11",7.6,
"HUN","HUR","TOT","PC_LF","M","2006-12",7.4,
"HUN","HUR","TOT","PC_LF","M","2007-01",7.1,
"HUN","HUR","TOT","PC_LF","M","2007-02",7.1,
"HUN","HUR","TOT","PC_LF","M","2007-03",7.2,
"HUN","HUR","TOT","PC_LF","M","2007-04",7.2,
"HUN","HUR","TOT","PC_LF","M","2007-05",7.1,
"HUN","HUR","TOT","PC_LF","M","2007-06",7.1,
"HUN","HUR","TOT","PC_LF","M","2007-07",7.3,
"HUN","HUR","TOT","PC_LF","M","2007-08",7.3,
"HUN","HUR","TOT","PC_LF","M","2007-09",7.5,
"HUN","HUR","TOT","PC_LF","M","2007-10",7.6,
"HUN","HUR","TOT","PC_LF","M","2007-11",7.9,
"HUN","HUR","TOT","PC_LF","M","2007-12",8,
"HUN","HUR","TOT","PC_LF","M","2008-01",7.8,
"HUN","HUR","TOT","PC_LF","M","2008-02",7.6,
"HUN","HUR","TOT","PC_LF","M","2008-03",7.5,
"HUN","HUR","TOT","PC_LF","M","2008-04",7.6,
"HUN","HUR","TOT","PC_LF","M","2008-05",7.7,
"HUN","HUR","TOT","PC_LF","M","2008-06",7.6,
"HUN","HUR","TOT","PC_LF","M","2008-07",7.6,
"HUN","HUR","TOT","PC_LF","M","2008-08",7.8,
"HUN","HUR","TOT","PC_LF","M","2008-09",7.9,
"HUN","HUR","TOT","PC_LF","M","2008-10",8,
"HUN","HUR","TOT","PC_LF","M","2008-11",8.2,
"HUN","HUR","TOT","PC_LF","M","2008-12",8.4,"B"
"HUN","HUR","TOT","PC_LF","M","2009-01",8.7,
"HUN","HUR","TOT","PC_LF","M","2009-02",9.1,
"HUN","HUR","TOT","PC_LF","M","2009-03",9.4,
"HUN","HUR","TOT","PC_LF","M","2009-04",9.4,
"HUN","HUR","TOT","PC_LF","M","2009-05",9.4,
"HUN","HUR","TOT","PC_LF","M","2009-06",9.4,
"HUN","HUR","TOT","PC_LF","M","2009-07",9.8,
"HUN","HUR","TOT","PC_LF","M","2009-08",10,
"HUN","HUR","TOT","PC_LF","M","2009-09",10.3,
"HUN","HUR","TOT","PC_LF","M","2009-10",10,
"HUN","HUR","TOT","PC_LF","M","2009-11",10.5,
"HUN","HUR","TOT","PC_LF","M","2009-12",10.3,
"HUN","HUR","TOT","PC_LF","M","2010-01",10.7,
"HUN","HUR","TOT","PC_LF","M","2010-02",11,
"HUN","HUR","TOT","PC_LF","M","2010-03",11.1,
"HUN","HUR","TOT","PC_LF","M","2010-04",11,
"HUN","HUR","TOT","PC_LF","M","2010-05",11,
"HUN","HUR","TOT","PC_LF","M","2010-06",10.8,
"HUN","HUR","TOT","PC_LF","M","2010-07",10.6,
"HUN","HUR","TOT","PC_LF","M","2010-08",10.9,
"HUN","HUR","TOT","PC_LF","M","2010-09",10.6,
"HUN","HUR","TOT","PC_LF","M","2010-10",10.4,
"HUN","HUR","TOT","PC_LF","M","2010-11",10.9,
"HUN","HUR","TOT","PC_LF","M","2010-12",10.7,
"HUN","HUR","TOT","PC_LF","M","2011-01",10.8,
"HUN","HUR","TOT","PC_LF","M","2011-02",11.3,
"HUN","HUR","TOT","PC_LF","M","2011-03",10.8,
"HUN","HUR","TOT","PC_LF","M","2011-04",10.4,
"HUN","HUR","TOT","PC_LF","M","2011-05",10.7,
"HUN","HUR","TOT","PC_LF","M","2011-06",10.7,
"HUN","HUR","TOT","PC_LF","M","2011-07",10.3,
"HUN","HUR","TOT","PC_LF","M","2011-08",10.6,
"HUN","HUR","TOT","PC_LF","M","2011-09",10.8,
"HUN","HUR","TOT","PC_LF","M","2011-10",10.6,
"HUN","HUR","TOT","PC_LF","M","2011-11",10.3,
"HUN","HUR","TOT","PC_LF","M","2011-12",10.9,
"HUN","HUR","TOT","PC_LF","M","2012-01",11.2,
"HUN","HUR","TOT","PC_LF","M","2012-02",11,
"HUN","HUR","TOT","PC_LF","M","2012-03",11.1,
"HUN","HUR","TOT","PC_LF","M","2012-04",11.1,
"HUN","HUR","TOT","PC_LF","M","2012-05",10.6,
"HUN","HUR","TOT","PC_LF","M","2012-06",10.4,
"HUN","HUR","TOT","PC_LF","M","2012-07",10.5,
"HUN","HUR","TOT","PC_LF","M","2012-08",10.2,
"HUN","HUR","TOT","PC_LF","M","2012-09",10.2,
"HUN","HUR","TOT","PC_LF","M","2012-10",10.7,
"HUN","HUR","TOT","PC_LF","M","2012-11",10.6,
"HUN","HUR","TOT","PC_LF","M","2012-12",10.3,
"HUN","HUR","TOT","PC_LF","M","2013-01",11.3,
"HUN","HUR","TOT","PC_LF","M","2013-02",10.8,
"HUN","HUR","TOT","PC_LF","M","2013-03",10.3,
"HUN","HUR","TOT","PC_LF","M","2013-04",9.9,
"HUN","HUR","TOT","PC_LF","M","2013-05",10.1,
"HUN","HUR","TOT","PC_LF","M","2013-06",9.7,
"HUN","HUR","TOT","PC_LF","M","2013-07",9.7,
"HUN","HUR","TOT","PC_LF","M","2013-08",9.9,
"HUN","HUR","TOT","PC_LF","M","2013-09",9.4,
"HUN","HUR","TOT","PC_LF","M","2013-10",9.3,
"HUN","HUR","TOT","PC_LF","M","2013-11",8.9,
"HUN","HUR","TOT","PC_LF","M","2013-12",8.8,
"HUN","HUR","TOT","PC_LF","M","2014-01",7.8,
"HUN","HUR","TOT","PC_LF","M","2014-02",7.4,
"HUN","HUR","TOT","PC_LF","M","2014-03",7.9,
"HUN","HUR","TOT","PC_LF","M","2014-04",7.7,
"HUN","HUR","TOT","PC_LF","M","2014-05",7.9,
"HUN","HUR","TOT","PC_LF","M","2014-06",8.2,
"HUN","HUR","TOT","PC_LF","M","2014-07",7.6,
"HUN","HUR","TOT","PC_LF","M","2014-08",6.9,
"HUN","HUR","TOT","PC_LF","M","2014-09",7.4,
"HUN","HUR","TOT","PC_LF","M","2014-10",6.9,
"HUN","HUR","TOT","PC_LF","M","2014-11",7.1,
"HUN","HUR","TOT","PC_LF","M","2014-12",7.3,
"HUN","HUR","TOT","PC_LF","M","2015-01",7.3,
"HUN","HUR","TOT","PC_LF","M","2015-02",7.4,
"HUN","HUR","TOT","PC_LF","M","2015-03",7.2,
"HUN","HUR","TOT","PC_LF","M","2015-04",6.8,
"HUN","HUR","TOT","PC_LF","M","2015-05",6.6,
"HUN","HUR","TOT","PC_LF","M","2015-06",6.9,
"HUN","HUR","TOT","PC_LF","M","2015-07",6.4,
"HUN","HUR","TOT","PC_LF","M","2015-08",6.3,
"HUN","HUR","TOT","PC_LF","M","2015-09",6.2,
"HUN","HUR","TOT","PC_LF","M","2015-10",6.2,
"HUN","HUR","TOT","PC_LF","M","2015-11",6.1,
"HUN","HUR","TOT","PC_LF","M","2015-12",6.2,
"HUN","HUR","TOT","PC_LF","M","2016-01",5.6,
"HUN","HUR","TOT","PC_LF","M","2016-02",5.5,
"HUN","HUR","TOT","PC_LF","M","2016-03",5.7,
"HUN","HUR","TOT","PC_LF","M","2016-04",5.3,
"HUN","HUR","TOT","PC_LF","M","2016-05",5,
"HUN","HUR","TOT","PC_LF","M","2016-06",4.7,
"HUN","HUR","TOT","PC_LF","M","2016-07",5,
"HUN","HUR","TOT","PC_LF","M","2016-08",4.7,
"HUN","HUR","TOT","PC_LF","M","2016-09",4.6,
"HUN","HUR","TOT","PC_LF","M","2016-10",4.8,
"HUN","HUR","TOT","PC_LF","M","2016-11",4.1,
"HUN","HUR","TOT","PC_LF","M","2016-12",4.4,
"HUN","HUR","TOT","PC_LF","M","2017-01",4.1,
"HUN","HUR","TOT","PC_LF","M","2017-02",4.1,
"HUN","HUR","TOT","PC_LF","M","2017-03",4.4,
"HUN","HUR","TOT","PC_LF","M","2017-04",4.3,
"HUN","HUR","TOT","PC_LF","M","2017-05",4.1,
"HUN","HUR","TOT","PC_LF","M","2017-06",4.2,
"HUN","HUR","TOT","PC_LF","M","2017-07",4,
"HUN","HUR","TOT","PC_LF","M","2017-08",4,
"HUN","HUR","TOT","PC_LF","M","2017-09",3.8,
"HUN","HUR","TOT","PC_LF","M","2017-10",3.8,
"HUN","HUR","TOT","PC_LF","M","2017-11",3.7,
"HUN","HUR","TOT","PC_LF","M","2017-12",3.8,
"HUN","HUR","TOT","PC_LF","M","2018-01",3.5,
"HUN","HUR","TOT","PC_LF","M","2018-02",3.6,
"HUN","HUR","TOT","PC_LF","M","2018-03",3.6,
"HUN","HUR","TOT","PC_LF","M","2018-04",3.7,
"HUN","HUR","TOT","PC_LF","M","2018-05",3.4,
"HUN","HUR","TOT","PC_LF","M","2018-06",3.4,
"HUN","HUR","TOT","PC_LF","M","2018-07",3.8,
"HUN","HUR","TOT","PC_LF","M","2018-08",3.6,
"HUN","HUR","TOT","PC_LF","M","2018-09",3.7,
"HUN","HUR","TOT","PC_LF","M","2018-10",3.6,
"HUN","HUR","TOT","PC_LF","M","2018-11",3.4,
"HUN","HUR","TOT","PC_LF","M","2018-12",3.6,
"HUN","HUR","TOT","PC_LF","M","2019-01",3.4,
"HUN","HUR","TOT","PC_LF","M","2019-02",3.2,
"HUN","HUR","TOT","PC_LF","M","2019-03",3.3,
"HUN","HUR","TOT","PC_LF","M","2019-04",3.4,
"HUN","HUR","TOT","PC_LF","M","2019-05",3.4,
"HUN","HUR","TOT","PC_LF","M","2019-06",3.1,
"HUN","HUR","TOT","PC_LF","M","2019-07",3.4,
"HUN","HUR","TOT","PC_LF","M","2019-08",3.3,
"HUN","HUR","TOT","PC_LF","M","2019-09",3.3,
"HUN","HUR","TOT","PC_LF","M","2019-10",3.5,
"HUN","HUR","TOT","PC_LF","M","2019-11",3.4,
"HUN","HUR","TOT","PC_LF","M","2019-12",2.9,
"HUN","HUR","TOT","PC_LF","M","2020-01",3.6,
"HUN","HUR","TOT","PC_LF","M","2020-02",3.5,
"HUN","HUR","TOT","PC_LF","M","2020-03",3.4,
"HUN","HUR","TOT","PC_LF","M","2020-04",3.8,
"HUN","HUR","TOT","PC_LF","M","2020-05",4.9,
"HUN","HUR","TOT","PC_LF","M","2020-06",4.9,
"HUN","HUR","TOT","PC_LF","M","2020-07",4.4,
"HUN","HUR","TOT","PC_LF","M","2020-08",4.2,
"HUN","HUR","TOT","PC_LF","M","2020-09",4.3,
"HUN","HUR","TOT","PC_LF","M","2020-10",4.1,
"HUN","HUR","TOT","PC_LF","M","2020-11",4.3,
"HUN","HUR","TOT","PC_LF","M","2020-12",4.2,
"HUN","HUR","TOT","PC_LF","M","2021-01",4.6,
"HUN","HUR","TOT","PC_LF","M","2021-02",4.4,
"HUN","HUR","TOT","PC_LF","M","2021-03",4,
"HUN","HUR","TOT","PC_LF","M","2021-04",4.1,
"HUN","HUR","TOT","PC_LF","M","2021-05",4.2,
"HUN","HUR","TOT","PC_LF","M","2021-06",4,
"HUN","HUR","TOT","PC_LF","M","2021-07",4.1,
"HUN","HUR","TOT","PC_LF","M","2021-08",4.2,
"HUN","HUR","TOT","PC_LF","M","2021-09",3.4,
"HUN","HUR","TOT","PC_LF","M","2021-10",4,
"HUN","HUR","TOT","PC_LF","M","2021-11",3.8,
"HUN","HUR","TOT","PC_LF","M","2021-12",3.6,
"HUN","HUR","TOT","PC_LF","M","2022-01",3.8,
"HUN","HUR","TOT","PC_LF","M","2022-02",3.7,
"HUN","HUR","TOT","PC_LF","M","2022-03",3.2,
"ISL","HUR","TOT","PC_LF","M","2003-01",3.7,
"ISL","HUR","TOT","PC_LF","M","2003-02",3.6,
"ISL","HUR","TOT","PC_LF","M","2003-03",3.5,
"ISL","HUR","TOT","PC_LF","M","2003-04",3.5,
"ISL","HUR","TOT","PC_LF","M","2003-05",3.4,
"ISL","HUR","TOT","PC_LF","M","2003-06",3.4,
"ISL","HUR","TOT","PC_LF","M","2003-07",3.4,
"ISL","HUR","TOT","PC_LF","M","2003-08",3.4,
"ISL","HUR","TOT","PC_LF","M","2003-09",3.4,
"ISL","HUR","TOT","PC_LF","M","2003-10",3.4,
"ISL","HUR","TOT","PC_LF","M","2003-11",3.4,
"ISL","HUR","TOT","PC_LF","M","2003-12",3.4,
"ISL","HUR","TOT","PC_LF","M","2004-01",3.4,
"ISL","HUR","TOT","PC_LF","M","2004-02",3.4,
"ISL","HUR","TOT","PC_LF","M","2004-03",3.4,
"ISL","HUR","TOT","PC_LF","M","2004-04",3.4,
"ISL","HUR","TOT","PC_LF","M","2004-05",3.4,
"ISL","HUR","TOT","PC_LF","M","2004-06",3.4,
"ISL","HUR","TOT","PC_LF","M","2004-07",3.4,
"ISL","HUR","TOT","PC_LF","M","2004-08",3.3,
"ISL","HUR","TOT","PC_LF","M","2004-09",3.3,
"ISL","HUR","TOT","PC_LF","M","2004-10",3.3,
"ISL","HUR","TOT","PC_LF","M","2004-11",3.2,
"ISL","HUR","TOT","PC_LF","M","2004-12",3.2,
"ISL","HUR","TOT","PC_LF","M","2005-01",3.1,
"ISL","HUR","TOT","PC_LF","M","2005-02",3.1,
"ISL","HUR","TOT","PC_LF","M","2005-03",3,
"ISL","HUR","TOT","PC_LF","M","2005-04",3,
"ISL","HUR","TOT","PC_LF","M","2005-05",3,
"ISL","HUR","TOT","PC_LF","M","2005-06",3,
"ISL","HUR","TOT","PC_LF","M","2005-07",3,
"ISL","HUR","TOT","PC_LF","M","2005-08",3,
"ISL","HUR","TOT","PC_LF","M","2005-09",3,
"ISL","HUR","TOT","PC_LF","M","2005-10",3,
"ISL","HUR","TOT","PC_LF","M","2005-11",2.9,
"ISL","HUR","TOT","PC_LF","M","2005-12",2.9,
"ISL","HUR","TOT","PC_LF","M","2006-01",2.9,
"ISL","HUR","TOT","PC_LF","M","2006-02",2.9,
"ISL","HUR","TOT","PC_LF","M","2006-03",3,
"ISL","HUR","TOT","PC_LF","M","2006-04",3.1,
"ISL","HUR","TOT","PC_LF","M","2006-05",3.2,
"ISL","HUR","TOT","PC_LF","M","2006-06",3.2,
"ISL","HUR","TOT","PC_LF","M","2006-07",3.2,
"ISL","HUR","TOT","PC_LF","M","2006-08",3.2,
"ISL","HUR","TOT","PC_LF","M","2006-09",3.2,
"ISL","HUR","TOT","PC_LF","M","2006-10",3.1,
"ISL","HUR","TOT","PC_LF","M","2006-11",3,
"ISL","HUR","TOT","PC_LF","M","2006-12",2.9,
"ISL","HUR","TOT","PC_LF","M","2007-01",2.8,
"ISL","HUR","TOT","PC_LF","M","2007-02",2.7,
"ISL","HUR","TOT","PC_LF","M","2007-03",2.7,
"ISL","HUR","TOT","PC_LF","M","2007-04",2.7,
"ISL","HUR","TOT","PC_LF","M","2007-05",2.7,
"ISL","HUR","TOT","PC_LF","M","2007-06",2.7,
"ISL","HUR","TOT","PC_LF","M","2007-07",2.7,
"ISL","HUR","TOT","PC_LF","M","2007-08",2.7,
"ISL","HUR","TOT","PC_LF","M","2007-09",2.6,
"ISL","HUR","TOT","PC_LF","M","2007-10",2.6,
"ISL","HUR","TOT","PC_LF","M","2007-11",2.6,
"ISL","HUR","TOT","PC_LF","M","2007-12",2.7,
"ISL","HUR","TOT","PC_LF","M","2008-01",2.7,
"ISL","HUR","TOT","PC_LF","M","2008-02",2.7,
"ISL","HUR","TOT","PC_LF","M","2008-03",2.7,
"ISL","HUR","TOT","PC_LF","M","2008-04",2.7,
"ISL","HUR","TOT","PC_LF","M","2008-05",2.8,
"ISL","HUR","TOT","PC_LF","M","2008-06",2.9,
"ISL","HUR","TOT","PC_LF","M","2008-07",4.3,
"ISL","HUR","TOT","PC_LF","M","2008-08",4.4,
"ISL","HUR","TOT","PC_LF","M","2008-09",4.6,
"ISL","HUR","TOT","PC_LF","M","2008-10",4.9,
"ISL","HUR","TOT","PC_LF","M","2008-11",5.2,
"ISL","HUR","TOT","PC_LF","M","2008-12",5.6,
"ISL","HUR","TOT","PC_LF","M","2009-01",6.3,
"ISL","HUR","TOT","PC_LF","M","2009-02",6.7,
"ISL","HUR","TOT","PC_LF","M","2009-03",7.1,
"ISL","HUR","TOT","PC_LF","M","2009-04",7.4,
"ISL","HUR","TOT","PC_LF","M","2009-05",7.6,
"ISL","HUR","TOT","PC_LF","M","2009-06",7.7,
"ISL","HUR","TOT","PC_LF","M","2009-07",7.8,
"ISL","HUR","TOT","PC_LF","M","2009-08",7.9,
"ISL","HUR","TOT","PC_LF","M","2009-09",8,
"ISL","HUR","TOT","PC_LF","M","2009-10",8.1,
"ISL","HUR","TOT","PC_LF","M","2009-11",8.2,
"ISL","HUR","TOT","PC_LF","M","2009-12",8.3,
"ISL","HUR","TOT","PC_LF","M","2010-01",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-02",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-03",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-04",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-05",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-06",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-07",8.3,
"ISL","HUR","TOT","PC_LF","M","2010-08",8.3,
"ISL","HUR","TOT","PC_LF","M","2010-09",8.3,
"ISL","HUR","TOT","PC_LF","M","2010-10",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-11",8.4,
"ISL","HUR","TOT","PC_LF","M","2010-12",8.4,
"ISL","HUR","TOT","PC_LF","M","2011-01",8.3,
"ISL","HUR","TOT","PC_LF","M","2011-02",8.3,
"ISL","HUR","TOT","PC_LF","M","2011-03",8.2,
"ISL","HUR","TOT","PC_LF","M","2011-04",8.1,
"ISL","HUR","TOT","PC_LF","M","2011-05",7.9,
"ISL","HUR","TOT","PC_LF","M","2011-06",7.7,
"ISL","HUR","TOT","PC_LF","M","2011-07",7.5,
"ISL","HUR","TOT","PC_LF","M","2011-08",7.5,
"ISL","HUR","TOT","PC_LF","M","2011-09",7.5,
"ISL","HUR","TOT","PC_LF","M","2011-10",7.5,
"ISL","HUR","TOT","PC_LF","M","2011-11",7.4,
"ISL","HUR","TOT","PC_LF","M","2011-12",7.3,
"ISL","HUR","TOT","PC_LF","M","2012-01",7.3,
"ISL","HUR","TOT","PC_LF","M","2012-02",7.3,
"ISL","HUR","TOT","PC_LF","M","2012-03",7.2,
"ISL","HUR","TOT","PC_LF","M","2012-04",7,
"ISL","HUR","TOT","PC_LF","M","2012-05",6.9,
"ISL","HUR","TOT","PC_LF","M","2012-06",6.7,
"ISL","HUR","TOT","PC_LF","M","2012-07",6.7,
"ISL","HUR","TOT","PC_LF","M","2012-08",6.6,
"ISL","HUR","TOT","PC_LF","M","2012-09",6.5,
"ISL","HUR","TOT","PC_LF","M","2012-10",6.4,
